rtu_name,scans_good,scans_bad,bytes_transmited,bytes_recived,scan_type_command,scan_type_init,scan_type_spont,nro_alertas
PIURA2_N,3519562,0,2642288,101675583,44,0,3519494,0
CHIMBOTE1_N,150362,0,113330,8938777,20,0,150318,0
VIZCARRA,49327,80,247455,3079954,3,0,0,0
TINGOM_ETS_N,342387,0,257842,24539084,4,0,342359,0
PLANICIE,204054,286,1023270,6664781,3,0,0,0
DESIERTO,146376,191,732890,4914625,3,0,0,0
MOQUEGUA_N,90713,0,68710,4428488,19,0,90670,0
SANJUAN_N,955095,0,718028,26491234,11,0,955060,0
ICA,158332,80,792395,13577605,8,0,0,0
ZORRITOS_N,898263,0,675752,24903936,5,0,898234,0
MOLLEPATA,2208598,0,1657344,63179308,3,0,2208571,0
TALARA N,195063,0,147432,5308924,15,0,195024,0
CARAPONGO,667226,0,501178,29575231,25,3,667174,0
INDUSTRIALES,249545,0,187692,7393777,3,0,249518,0
CHIMBOTENVA_N,672555,0,505342,18572496,10,0,672521,0
INDEPE_N,1446253,0,1085068,114698563,22,0,1446231,0
LA_BREA,744221,0,559328,21722634,32,0,744165,0
ABANCAY,1730624,0,1298976,48028312,3,0,1730597,0
REQUE,1421330,0,1066974,43131238,9,0,1421297,0
CHAVARRIA_N,973064,3,731330,27559504,25,1,973017,0
AMARILIS,75506,0,52752,8881156,3,0,75479,0
PUCALLPA_N,214285,0,161568,44025620,3,0,214258,0
AGUAYTIA_N,154137,0,116544,29495652,9,0,154104,0
PARAGSHA2_N,496855,0,373452,23396043,3,0,496828,0
COMBAPATA_N,3702437,19,2778398,119726462,45,2,3702385,0
PARAMONGA_N,2527446,0,1897374,71666657,27,0,2527395,0
CHICLAYO_N,1568314,0,1177302,54083686,3,0,1568287,0
TRUJILLO_N,2819717,0,2116538,89846357,11,0,2819682,0
POROMA,952441,0,715572,26469402,3,0,952414,0
COTARUSE_N,1601976,1,1202248,52222888,3,1,1601949,0
ORCOTUNA,1261497,0,946578,49291708,3,0,1261470,0
MONTALVO,374559,0,281688,10155003,3,0,374532,0
PAPUJUNE,75640,0,44722,5012463,6,1,75609,0
SOCABAYA_REP_N,1522088,0,1142322,56607712,3,0,1522061,0
PIEDRAS BLAN,162916,33,814955,3509875,3,0,0,0
SANTUARIO,142315,1,742269,7673810,3,34,0,4
CVERDE,142004,26,710325,5202913,3,0,0,0
POMACO,212261,37,1061705,9158842,3,6,0,0
TOQUEPALA,11695,3134,109190,455378,3,37,0,10
CALLALLI,50840,0,260314,3355912,3,0,0,0
TOCACHE_N,882231,2,663184,24122940,7,0,882202,0
TINTAYA_N,614753,0,461940,18730579,3,0,614726,0
AZANGARO,170415,2,852180,2038025,4,0,0,0
AYAVIRI,41390,1,207025,4596817,3,0,0,0
MANTARO_N,4264255,0,3199092,137476329,3,0,4264228,0
SANROS_N,1697541,0,1274128,48986617,4,0,1697513,0
MOLLENDO,92442,29,462475,159900,3,0,0,0
MOQUEGUA,59273,1105,318510,875891,3,2,0,0
REPARTICION,76346,8,442430,6233955,3,0,0,0
TINGOMARIA,138430,25,692465,5406242,5,0,0,0
CALLAHUANCA,189586,340,951355,5929425,3,0,0,0
PACHACHACA,148172,141,741855,2921085,3,104,0,14
ZAPALLAL,234568,572,1175975,2664061,3,0,0,0
CHILCA1,208463,30,1042705,7283621,5,0,0,0
HUACHO,112027,270,563980,6874888,80,8,0,0
VENTANILLA,198035,279,993350,6875215,11,0,0,0
COLCABAMBA,2519746,0,1890846,80382029,3,0,2519719,0
SURIRAY,1200379,2,901100,33645056,7,0,1200350,0
SANNICOLAS,69172,29270,492555,1765833,3,0,0,0
SOCABAYA_N,2009763,0,1508410,63731965,13,0,2009726,0
PARIÑAS,2633539,0,1976012,120431392,5,0,2633510,0
TRUJILLNUEV,133634,1486,686595,13241206,5,0,0,0
TINGOMARIA_N,492278,0,369866,17727975,3,0,492252,0
OROYA_N,1990313,0,1493304,56748174,3,0,1990286,0
HUANUCO,233061,27,1165620,3873179,3,0,0,0
HUAYUCACHI,275065,0,1375545,1769487,11,0,0,0
QUENCORO_N,1930328,0,1449492,53575962,3,0,1930301,0
OLLEROS,213917,459,1073565,2739333,3,0,0,0
LANINA_N,2761073,0,2072602,82344024,7,0,2761042,0
YARABAMBA,4192280,2,3145502,214601083,5,0,4192253,0
PARAGSHA2,90570,196,454865,1948495,5,12,0,10
AUCAYACU_N,489488,2,367826,18720117,7,0,489459,0
HUANCAVEL_N,2306202,0,1730598,63793266,3,0,2306175,0
CHAVARRIA,189879,1031,1185195,2682771,10,0,0,0
PUNO_N,376210,0,283278,12437247,3,0,376183,0
JULIACA_N,170210,0,128482,6321048,4,0,170182,0
MARCONA,5590547,0,4194112,210309456,10,0,5590513,0
CARABAYLLO,248654,345,1248555,8358636,48,0,0,0
GUADALUPE_N,1447651,0,1088414,40170167,107,0,1447520,0
PARAGSHA_NVA,181303,413,910945,8830703,12,16,0,5
HUANUCO_N,1491818,0,1120020,40782403,3,0,1491791,0
CARHUAMAYO,111153,244,558245,5328452,3,12,0,8
PIURA2_N,3954287,0,2968006,115862115,22,0,3954241,0
CHIMBOTE1_N,156995,0,118416,10192266,16,2,156953,0
VIZCARRA,45433,11,227335,3281079,3,0,0,0
TINGOM_ETS_N,353341,0,266072,25505865,5,0,353312,0
PLANICIE,202771,306,1020855,6706149,40,2,0,0
DESIERTO,146340,191,732720,4935994,3,0,0,0
MOQUEGUA_N,90160,0,68064,4362627,3,0,90133,0
SANJUAN_N,1114337,0,837306,30825326,9,0,1114304,0
ICA,163311,97,819605,12456564,9,0,0,0
ZORRITOS_N,1053739,0,792294,29197584,9,0,1053706,0
MOLLEPATA,2190726,0,1643970,62579414,3,0,2190699,0
TALARA N,208249,0,157364,5672291,5,0,208220,0
CARAPONGO,722726,1,542568,34099912,11,1,722691,0
INDUSTRIALES,248569,0,186926,7390101,3,0,248543,0
CHIMBOTENVA_N,807335,0,606384,22402593,9,0,807302,0
INDEPE_N,1354368,2,1016072,104912402,9,5,1354356,0
LA_BREA,864764,0,649326,25625448,3,0,864737,0
ABANCAY,1736005,0,1303050,48097791,3,0,1735978,0
REQUE,1660507,0,1246292,51780898,5,0,1660478,0
CHAVARRIA_N,908058,4,682470,25635470,19,5,908014,0
AMARILIS,83451,0,62868,11158817,3,0,83424,0
PUCALLPA_N,216465,0,163194,44696881,3,0,216438,0
AGUAYTIA_N,148768,0,112422,28081291,3,0,148741,0
PARAGSHA2_N,526338,0,395544,24547809,3,0,526311,0
COMBAPATA_N,4135203,0,3102216,135789560,3,0,4135176,0
PARAMONGA_N,2776313,0,2084750,79978169,86,0,2776203,0
CHICLAYO_N,1802737,0,1353042,63420737,3,0,1802710,0
TRUJILLO_N,3188038,0,2393122,100135498,40,0,3187974,0
POROMA,856597,0,643692,23870402,3,0,856570,0
COTARUSE_N,1641831,1,1232168,53369944,9,0,1641799,0
ORCOTUNA,1259559,0,945150,50021705,3,0,1259532,0
MONTALVO,370946,0,278946,10055897,3,0,370919,0
PAPUJUNE,76140,0,45690,5123746,3,0,76113,0
SOCABAYA_REP_N,1638440,0,1229568,60325847,3,0,1638413,0
PIEDRAS BLAN,163868,53,819885,3530465,3,0,0,0
SANTUARIO,137669,72,719114,8115573,7,87,0,16
CVERDE,139438,142,698260,5244234,3,73,0,11
POMACO,213767,61,1069455,8826949,3,13,0,2
TOQUEPALA,11921,3034,110810,479413,4,59,0,15
CALLALLI,50598,79,259424,3308151,7,64,0,15
TOCACHE_N,800726,1,601970,21901156,5,0,800698,0
TINTAYA_N,611802,0,459744,18673339,3,0,611775,0
AZANGARO,167843,128,840520,2045904,4,119,0,13
AYAVIRI,40604,80,205965,4554528,14,68,0,16
MANTARO_N,4203719,0,3153680,134380905,3,0,4203693,0
SANROS_N,1791430,0,1344516,52492080,4,0,1791403,0
MOLLENDO,92417,27,462310,158774,3,0,0,0
MOQUEGUA,58164,1113,313240,868832,3,0,0,0
REPARTICION,74771,161,434520,6128472,9,102,0,10
TINGOMARIA,138138,39,691105,5374095,3,0,0,0
CALLAHUANCA,188559,418,947025,5559125,3,2,0,0
PACHACHACA,149077,157,746525,2809056,3,114,0,15
ZAPALLAL,233799,902,1173825,2643213,5,0,0,0
CHILCA1,208603,32,1043425,7328106,9,0,0,0
HUACHO,112905,243,567815,6856786,68,0,0,0
VENTANILLA,198050,328,993920,6753413,14,0,0,0
COLCABAMBA,2483290,0,1863582,80001264,3,0,2483263,0
SURIRAY,1210046,0,908550,33805706,3,0,1210019,0
SANNICOLAS,70144,28577,494300,1732596,3,0,0,0
SOCABAYA_N,1985489,0,1490606,63431454,3,23,1985439,2
PARIÑAS,2404341,0,1804150,109536684,7,0,2404310,0
TRUJILLNUEV,141473,2359,736800,11791016,18,44,0,6
TINGOMARIA_N,477420,0,358756,17554717,3,0,477392,0
OROYA_N,1283820,0,963444,35937597,3,0,1283793,0
HUANUCO,231780,64,1159545,3822246,3,0,0,0
HUAYUCACHI,270255,67,1352050,1821194,14,32,0,10
QUENCORO_N,1931885,0,1450752,53475438,6,0,1931855,0
OLLEROS,224420,429,1125815,2780083,3,0,0,0
LANINA_N,2648745,0,1988298,78832470,6,0,2648715,0
YARABAMBA,4148278,11,3114208,213025489,3,62,4148200,17
PARAGSHA2,90096,223,452870,1929624,3,34,0,9
AUCAYACU_N,574789,1,432408,20329905,49,0,574717,0
HUANCAVEL_N,2096392,0,1573280,57939037,5,0,2096363,0
CHAVARRIA,187306,1105,1182022,2695181,3,0,0,0
PUNO_N,377156,0,284076,12402814,3,0,377129,0
JULIACA_N,166210,0,125516,6348489,5,0,166181,0
MARCONA,5616215,1,4213282,209933246,7,0,5616185,0
CARABAYLLO,244891,336,1231510,8602056,49,0,0,0
GUADALUPE_N,1483559,0,1113778,41120722,13,0,1483522,0
PARAGSHA_NVA,184815,408,928465,9026464,5,16,0,5
HUANUCO_N,1427384,0,1071732,38991056,6,0,1427354,0
CARHUAMAYO,112616,302,566140,5403728,3,8,0,0
PIURA2_N,3734926,0,2803588,109175600,40,0,3734862,0
CHIMBOTE1_N,162411,0,122518,10097553,27,1,162359,0
VIZCARRA,53054,37,265670,2997963,5,0,0,0
TINGOM_ETS_N,347407,0,261614,24849381,5,0,347378,0
PLANICIE,202084,316,1013700,6853424,4,0,0,0
DESIERTO,146801,180,734960,4838658,3,0,0,0
MOQUEGUA_N,89615,0,67668,4313771,3,0,89588,0
SANJUAN_N,938187,0,705242,25978399,5,0,938158,0
ICA,162104,105,812070,12066312,17,2,0,0
ZORRITOS_N,941117,0,707828,26144321,8,0,941085,0
MOLLEPATA,2203145,0,1653372,63021606,3,0,2203118,0
TALARA N,198802,0,150436,5414842,19,0,198759,0
CARAPONGO,675731,0,507380,33195666,10,7,675690,0
INDUSTRIALES,250666,0,188518,7422850,3,0,250638,0
CHIMBOTENVA_N,715343,0,537502,19695126,16,0,715303,0
INDEPE_N,1369409,0,1027452,108949938,24,0,1369385,0
LA_BREA,771863,2,580024,23062058,25,2,771814,0
ABANCAY,1727784,0,1297218,47885812,3,0,1727757,0
REQUE,1464377,0,1099228,44597110,7,0,1464346,0
CHAVARRIA_N,898430,4,674936,25413438,11,0,898399,0
AMARILIS,77843,0,57774,9501426,3,0,77816,0
PUCALLPA_N,218171,0,164478,45090757,3,0,218144,0
AGUAYTIA_N,156153,0,117948,30006485,3,0,156126,0
PARAGSHA2_N,499486,0,375402,23338535,3,0,499459,0
COMBAPATA_N,4115333,0,3087618,134464488,3,0,4115306,0
PARAMONGA_N,2614479,0,1962884,74327882,47,0,2614408,0
CHICLAYO_N,1541966,0,1157614,53786544,7,0,1541935,0
TRUJILLO_N,2991189,2,2245114,96809372,18,0,2991149,0
POROMA,854969,0,642486,23834135,3,0,854942,0
COTARUSE_N,1602912,0,1202832,52710523,3,0,1602885,0
ORCOTUNA,1259822,0,945330,49790819,3,0,1259795,0
MONTALVO,372785,0,280362,10108378,3,0,372758,0
PAPUJUNE,74725,0,44304,4804880,3,0,74698,0
SOCABAYA_REP_N,1690099,0,1268340,60678651,3,0,1690072,0
PIEDRAS BLAN,155249,327,779280,3415413,3,28,0,4
SANTUARIO,135918,0,710130,8863147,3,20,0,4
CVERDE,140116,18,700835,5761907,3,2,0,0
POMACO,207036,279,1037670,8678147,4,81,0,19
TOQUEPALA,6868,3290,89010,292180,7,84,0,13
CALLALLI,51090,0,261543,3341084,3,0,0,0
TOCACHE_N,761612,46,574386,21144834,23,64,761547,15
TINTAYA_N,603298,0,453464,18415522,3,5,603266,0
AZANGARO,171352,1,856940,2050865,7,2,0,0
AYAVIRI,42857,2,215645,4465202,7,3,0,0
MANTARO_N,4134501,1,3101936,131928038,3,7,4134467,0
SANROS_N,1740363,0,1306394,51191391,4,4,1740331,0
MOLLENDO,79821,529,409120,151609,6,15,0,4
MOQUEGUA,57402,1127,309580,868152,3,12,0,3
REPARTICION,75929,4,440393,6370356,3,2,0,0
TINGOMARIA,132660,302,666130,5312243,3,35,0,8
CALLAHUANCA,188104,383,944395,5475787,3,19,0,4
PACHACHACA,143540,402,720690,2684301,5,279,0,7
ZAPALLAL,232625,1023,1168860,2565232,3,2,0,0
CHILCA1,196032,508,985615,6937827,14,2,0,0
HUACHO,114562,242,576415,6752679,103,5,0,0
VENTANILLA,198075,328,993875,6702108,11,2,0,0
COLCABAMBA,2448818,0,1837818,78923936,3,6,2448785,0
SURIRAY,1183274,0,888410,33272595,3,5,1183242,0
SANNICOLAS,70733,27378,491155,1677679,4,127,0,14
SOCABAYA_N,1964056,4,1474198,62973072,5,9,1964022,0
PARIÑAS,2501526,0,1877120,113741328,7,4,2501491,0
TRUJILLNUEV,143028,2659,739620,11378770,19,2,0,0
TINGOMARIA_N,476866,0,358426,17377453,3,4,476835,0
OROYA_N,1200952,0,901348,33278031,3,4,1200921,0
HUANUCO,219248,342,1099605,4201882,5,25,0,7
HUAYUCACHI,266231,125,1332310,1738321,14,44,0,7
QUENCORO_N,1960150,1,1472240,54962353,8,7,1960112,0
OLLEROS,199925,917,1008510,2552921,3,2,0,0
LANINA_N,2574273,0,1932898,76235767,21,4,2574224,0
YARABAMBA,4061796,0,3047772,208271115,5,7,4061760,0
PARAGSHA2,106097,215,532615,2149767,3,33,0,4
AUCAYACU_N,503376,0,378304,18612612,3,4,503345,0
HUANCAVEL_N,2070238,0,1553766,57171080,5,4,2070205,0
CHAVARRIA,188046,1085,1177727,2684133,8,2,0,0
PUNO_N,356695,0,268700,11992885,3,5,356663,0
JULIACA_N,162922,0,123186,6463484,3,6,162889,0
MARCONA,5539122,0,4155604,206724770,4,3,5539091,0
CARABAYLLO,246540,347,1237755,8465970,46,2,0,0
GUADALUPE_N,1455244,0,1092934,40481601,15,4,1455201,0
PARAGSHA_NVA,178699,491,898565,8784438,4,32,0,7
HUANUCO_N,1383244,0,1038820,37681829,9,4,1383207,0
CARHUAMAYO,145917,191,731605,6856633,3,20,0,10
PIURA2_N,3641580,1,2733682,107026001,35,5,3641517,0
CHIMBOTE1_N,156855,0,118628,9682981,27,5,156799,0
VIZCARRA,51513,231,259710,2929860,3,31,0,10
TINGOM_ETS_N,342212,0,257970,24457957,5,7,342176,0
PLANICIE,204170,286,1023855,6702860,3,2,0,0
DESIERTO,146941,498,738835,4820584,3,2,0,0
MOQUEGUA_N,88044,0,66572,4242849,3,5,88012,0
SANJUAN_N,920725,1,692344,25720586,7,1,920694,0
ICA,154528,226,777140,11804815,25,101,0,17
ZORRITOS_N,805721,0,607076,22527595,27,8,805662,0
MOLLEPATA,2154960,1,1617312,61920074,3,6,2154928,0
TALARA N,218167,10,165404,6013625,19,16,218118,2
CARAPONGO,625273,2,469562,28626214,10,7,625234,0
INDUSTRIALES,250117,0,188094,7411705,3,3,250087,0
CHIMBOTENVA_N,705492,0,530132,19442985,12,5,705451,0
INDEPE_N,1368578,0,1027042,108925132,31,6,1368541,0
LA_BREA,763537,2,573650,22598290,11,6,763498,0
ABANCAY,1704839,0,1279590,47266658,3,6,1704806,2
REQUE,1535787,0,1153402,48621182,27,10,1535726,3
CHAVARRIA_N,889649,5,668546,25385712,14,4,889612,0
AMARILIS,76650,4,56816,9351654,3,8,76619,0
PUCALLPA_N,214607,2,161974,44451330,3,7,214575,0
AGUAYTIA_N,155115,2,117376,29884283,3,7,155083,0
PARAGSHA2_N,485537,0,365140,22694841,3,7,485503,0
COMBAPATA_N,4172671,0,3130330,137982353,3,4,4172640,0
PARAMONGA_N,2305010,0,1730528,65275473,17,3,2304966,0
CHICLAYO_N,1532185,2,1150504,52852556,15,9,1532139,0
TRUJILLO_N,2872111,0,2156162,90703538,11,6,2872070,0
POROMA,1034089,0,776944,28928168,3,7,1034055,0
COTARUSE_N,1576899,0,1183402,51694375,4,6,1576865,0
ORCOTUNA,1232820,0,925100,48755600,3,5,1232788,0
MONTALVO,368077,0,276888,10060278,3,6,368044,0
PAPUJUNE,80108,3,50580,5094923,4,8,80075,0
SOCABAYA_REP_N,1677449,0,1258908,58214695,3,3,1677419,0
PIEDRAS BLAN,153047,427,769435,3400007,3,0,0,0
SANTUARIO,137028,18,715770,8474754,3,31,0,6
CVERDE,141236,29,706420,5362448,3,16,0,3
POMACO,216727,31,1084000,8614280,3,0,0,0
TOQUEPALA,25712,2381,168705,928045,3,38,0,7
CALLALLI,50190,60,257341,3347421,3,49,0,4
TOCACHE_N,894985,0,673266,24713845,3,0,894958,0
TINTAYA_N,646647,0,485868,19665046,3,0,646620,0
AZANGARO,169076,67,846170,2016017,5,55,0,13
AYAVIRI,41239,39,206705,4562930,3,18,0,3
MANTARO_N,4199602,0,3150618,133626736,3,0,4199575,0
SANROS_N,1715890,0,1287910,50238879,3,0,1715862,0
MOLLENDO,67512,1026,356495,150799,3,67,0,17
MOQUEGUA,57893,1087,311400,870307,3,0,0,0
REPARTICION,75866,66,439770,6149898,6,54,0,17
TINGOMARIA,131144,348,659170,5326299,3,0,0,0
CALLAHUANCA,188370,376,945555,5348638,3,0,0,0
PACHACHACA,152985,29,765255,2745830,3,0,0,0
ZAPALLAL,234822,691,1177970,2505502,3,0,0,0
CHILCA1,193149,587,972205,6951613,11,7,0,0
HUACHO,115350,147,578560,6748702,15,0,0,0
VENTANILLA,198618,308,996475,6653997,11,2,0,0
COLCABAMBA,2478097,0,1859634,79881700,3,0,2478070,0
SURIRAY,1204145,0,903924,33715719,3,0,1204118,0
SANNICOLAS,72163,28283,502570,1720709,3,0,0,0
SOCABAYA_N,2024634,0,1519608,64009079,3,0,2024607,0
PARIÑAS,2596015,0,1947884,117050931,5,0,2595986,0
TRUJILLNUEV,145561,2686,749775,11128734,6,0,0,0
TINGOMARIA_N,470812,0,353772,17454190,3,0,470785,0
OROYA_N,1107965,0,831528,30689679,3,0,1107938,0
HUANUCO,216052,482,1085045,4127690,3,0,0,0
HUAYUCACHI,268655,103,1344475,1709045,13,23,0,4
QUENCORO_N,2008439,0,1508078,55924378,5,0,2008410,0
OLLEROS,232113,993,1170505,2652479,8,2,0,0
LANINA_N,2602384,0,1953676,77046981,7,0,2602353,0
YARABAMBA,4161006,0,3121974,212171080,3,0,4160979,0
PARAGSHA2,127408,60,637715,2400880,3,0,0,0
AUCAYACU_N,505159,0,379560,18879958,3,0,505132,0
HUANCAVEL_N,2101245,0,1576930,58149300,4,0,2101217,0
CHAVARRIA,188234,1046,1183644,2693174,3,0,0,0
PUNO_N,355440,0,267780,11937974,3,0,355413,0
JULIACA_N,165943,0,125292,6399689,3,0,165916,0
MARCONA,5650510,0,4239078,209900406,6,0,5650480,0
CARABAYLLO,251795,278,1272230,8107600,92,0,0,0
GUADALUPE_N,1442261,0,1082902,40036435,19,0,1442218,0
PARAGSHA_NVA,184711,349,927255,8945753,3,4,0,0
HUANUCO_N,1397894,0,1049598,38012106,6,0,1397864,0
CARHUAMAYO,181402,93,908130,8395958,3,0,0,0
PIURA2_N,3933283,0,2952110,115918783,25,1,3933233,0
CHIMBOTE1_N,149364,0,112712,8795499,18,2,149320,0
VIZCARRA,51935,245,262145,2881350,3,3,0,0
TINGOM_ETS_N,344431,0,259344,24480971,3,0,344404,0
PLANICIE,205633,254,1030785,6622531,3,0,0,0
DESIERTO,145220,574,731030,4793808,3,0,0,0
MOQUEGUA_N,89406,0,67512,4260481,3,0,89379,0
SANJUAN_N,911238,1,685328,25355050,3,9,911203,0
ICA,155331,118,779830,12257820,9,0,0,0
ZORRITOS_N,952575,0,716684,26556840,11,3,952537,0
MOLLEPATA,2203271,0,1653390,63066595,3,0,2203244,0
TALARA N,201632,0,152328,5491967,3,0,201605,0
CARAPONGO,628453,0,471782,27967130,3,2,628424,0
INDUSTRIALES,255177,0,191904,7452200,3,0,255150,0
CHIMBOTENVA_N,656339,0,493228,18052078,13,0,656302,0
INDEPE_N,1395598,0,1046958,110709708,15,0,1395583,0
LA_BREA,752269,0,565372,21739082,31,0,752214,0
ABANCAY,1724986,0,1295022,47793497,3,0,1724959,0
REQUE,1490714,0,1118960,45581355,5,0,1490685,0
CHAVARRIA_N,884892,4,665192,25196286,11,0,884861,0
AMARILIS,76203,0,56214,8781828,3,0,76176,0
PUCALLPA_N,220583,0,166278,45674306,3,0,220556,0
AGUAYTIA_N,158968,0,120072,30677192,3,0,158941,0
PARAGSHA2_N,494257,0,371510,23303022,3,3,494228,0
COMBAPATA_N,4467461,0,3351450,150743347,3,0,4467434,0
PARAMONGA_N,2050710,0,1539624,57239534,15,0,2050671,0
CHICLAYO_N,1552716,0,1165912,53861220,19,3,1552670,0
TRUJILLO_N,2791767,4,2097192,89924120,25,15,2791707,6
POROMA,1013475,0,761172,28222378,3,0,1013448,0
COTARUSE_N,1618054,0,1214328,52384195,3,0,1618027,0
ORCOTUNA,1259907,0,945420,49129642,3,0,1259880,0
MONTALVO,374967,0,281964,10165602,3,0,374940,0
PAPUJUNE,72929,0,42564,4674486,3,0,72902,0
SOCABAYA_REP_N,1610567,0,1208664,58365438,3,0,1610540,0
PIEDRAS BLAN,158246,166,792920,3577219,3,0,0,0
SANTUARIO,138099,0,721080,8382449,3,24,0,9
CVERDE,142499,2,712560,5200079,3,0,0,0
POMACO,217661,56,1088870,8409778,3,0,0,0
TOQUEPALA,4701,3428,78185,203193,4,17,0,4
CALLALLI,50888,0,260554,3353075,3,0,0,0
TOCACHE_N,855241,33,644412,23688373,13,34,855204,2
TINTAYA_N,641308,0,481836,19553401,3,0,641281,0
AZANGARO,171428,0,857195,1960605,3,0,0,0
AYAVIRI,42514,0,212630,4502371,3,0,0,0
MANTARO_N,4128368,0,3097140,130128107,3,0,4128341,0
SANROS_N,1712630,0,1285444,50079401,4,0,1712602,0
MOLLENDO,72540,841,378725,150644,3,20,0,5
MOQUEGUA,55693,1163,301100,861701,3,54,0,14
REPARTICION,77534,13,448378,5822652,3,0,0,0
TINGOMARIA,136587,121,684120,5335250,3,0,0,0
CALLAHUANCA,191596,330,961255,5281076,3,0,0,0
PACHACHACA,152268,121,762200,2599305,8,91,0,10
ZAPALLAL,236106,598,1183830,2440298,7,13,0,8
CHILCA1,210695,25,1053750,6950037,5,0,0,0
HUACHO,116170,172,582835,6583808,3,0,0,0
VENTANILLA,199377,266,999835,6787552,3,0,0,0
COLCABAMBA,2481844,0,1862430,79852882,3,0,2481817,0
SURIRAY,1203629,0,903630,33690775,3,0,1203602,0
SANNICOLAS,72731,28106,504590,1708352,3,0,0,0
SOCABAYA_N,2023619,0,1518762,64026623,3,0,2023592,0
PARIÑAS,2659309,0,1995344,119319838,5,0,2659280,0
TRUJILLNUEV,145256,2717,749345,11097853,4,0,0,0
TINGOMARIA_N,485518,0,364812,17644603,3,0,485491,0
OROYA_N,1028878,0,772212,28508292,3,0,1028851,0
HUANUCO,226024,194,1132180,4056994,3,19,0,9
HUAYUCACHI,269052,116,1346510,1569629,5,14,0,8
QUENCORO_N,1931440,0,1450266,53506678,3,0,1931413,0
OLLEROS,249178,481,1254170,2760957,20,5,0,0
LANINA_N,2597482,0,1949918,76882379,8,0,2597450,0
YARABAMBA,4137045,0,3104002,209764883,4,0,4137017,0
PARAGSHA2,127389,96,637955,2336017,3,0,0,0
AUCAYACU_N,504121,0,378786,18866499,3,0,504094,0
HUANCAVEL_N,1811932,0,1359910,50158068,4,0,1811904,0
CHAVARRIA,188841,1053,1188933,2687045,3,0,0,0
PUNO_N,359115,2,270620,11812965,10,0,359083,0
JULIACA_N,165071,0,124626,6387656,3,0,165044,0
MARCONA,5569040,0,4178116,208356988,16,0,5569000,0
CARABAYLLO,254392,279,1275080,8012573,5,0,0,0
GUADALUPE_N,1491824,0,1120468,41485756,13,0,1491787,0
PARAGSHA_NVA,185189,462,930840,8835780,3,16,0,9
HUANUCO_N,1367184,0,1026670,37122696,9,1,1367150,0
CARHUAMAYO,181876,112,910695,8372277,3,0,0,0
PIURA2_N,3855168,0,2893714,112609629,43,0,3855101,0
CHIMBOTE1_N,151300,1,114156,9075055,15,1,151261,0
VIZCARRA,55138,103,276760,2830175,3,0,0,0
TINGOM_ETS_N,343763,0,258898,24465556,3,1,343735,0
PLANICIE,205579,281,1030765,6561807,3,0,0,0
DESIERTO,148462,136,743035,4513462,3,0,0,0
MOQUEGUA_N,88881,0,67116,4180169,3,0,88854,0
SANJUAN_N,843841,0,634216,23559206,4,0,843813,0
ICA,171690,116,860610,9924484,15,0,0,0
ZORRITOS_N,1118588,0,842592,31519367,40,20,1118504,6
MOLLEPATA,2193112,0,1645602,62741682,3,0,2193085,0
TALARA N,188793,0,143068,5147471,25,0,188744,0
CARAPONGO,624058,0,468460,27890216,4,0,624030,0
INDUSTRIALES,241056,0,181284,7268251,3,0,241029,0
CHIMBOTENVA_N,659831,0,495704,18114937,5,0,659802,0
INDEPE_N,1275303,0,956672,101431873,11,0,1275292,0
LA_BREA,751555,0,564426,21642089,3,0,751528,0
ABANCAY,1708765,0,1282800,47362560,3,0,1708738,0
REQUE,1767259,0,1326342,54915761,3,0,1767232,0
CHAVARRIA_N,930030,0,698994,26478231,3,0,930003,0
AMARILIS,75885,0,56128,8553074,3,1,75857,0
PUCALLPA_N,216271,0,163072,44548136,3,1,216243,0
AGUAYTIA_N,155803,0,117860,29965887,3,6,155771,0
PARAGSHA2_N,484945,0,364534,22858551,3,1,484917,0
COMBAPATA_N,4335486,0,3252558,145456140,3,0,4335459,0
PARAMONGA_N,2461075,4,1847412,69557276,21,0,2461034,0
CHICLAYO_N,1673988,0,1257024,59069626,20,7,1673937,0
TRUJILLO_N,2878530,5,2161122,98166610,20,0,2878491,0
POROMA,957001,0,718784,26660863,3,0,956975,0
COTARUSE_N,1609009,0,1207470,52298879,3,0,1608982,0
ORCOTUNA,1258704,0,944502,48571696,3,0,1258677,0
MONTALVO,377839,0,284154,10245589,3,0,377812,0
PAPUJUNE,68742,0,38022,4346508,3,0,68715,0
SOCABAYA_REP_N,1483616,0,1113422,55647249,3,0,1483590,0
PIEDRAS BLAN,160302,84,802370,3577603,3,0,0,0
SANTUARIO,136508,7,716329,8629807,23,10,0,3
CVERDE,142447,7,712345,5193118,3,0,0,0
POMACO,216542,71,1083450,8361339,3,5,0,0
TOQUEPALA,5083,3428,80385,217012,3,40,0,10
CALLALLI,51013,0,261158,3341283,3,0,0,0
TOCACHE_N,823332,0,619474,22743786,3,4,823301,0
TINTAYA_N,623107,0,468246,19009474,3,0,623080,0
AZANGARO,171322,0,856670,1968496,3,0,0,0
AYAVIRI,41574,0,207930,4581243,3,0,0,0
MANTARO_N,4097247,0,3073944,129426631,3,0,4097220,0
SANROS_N,1726097,0,1295572,50262609,4,0,1726069,0
MOLLENDO,73310,790,381575,150143,3,22,0,9
MOQUEGUA,56664,1163,305945,865941,3,52,0,15
REPARTICION,77530,10,448298,5895816,3,0,0,0
