Column1,Column2,Column3,Column4,Column5,Column8,Column14
01/16/21,17:01:36,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:01:36,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:01:38,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:01:38,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:01:39,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:01:40,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:01:50,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:01:50,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:01:51,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:01:56,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:01:56,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:01:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:00,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:03,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:02:03,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:02:04,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:04,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:10,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:02:26,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:26,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:26,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:02:28,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:02:28,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:28,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:29,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:02:30,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:30,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:30,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:30,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:02:32,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:32,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:02:32,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:02:34,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:34,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:02:36,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:38,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:02:40,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:42,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:42,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:42,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:02:44,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:46,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:46,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:47,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:02:48,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:48,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:48,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:50,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:02:54,rep1sca01,alrm_server[2680]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:02:56,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:02:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:02,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:02,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:02,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:03,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:03,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-DEL:COS
01/16/21,17:03:03,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-DEL:COS
01/16/21,17:03:03,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:03,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:04,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:04,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:04,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:04,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:04,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:04,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:04,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:04,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:06,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:06,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:10,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:12,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:14,rep1sca01,alrm_server[2680]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:16,rep1sca01,osi_alarm_check[2750]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:RTN
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
01/16/21,17:03:19,rep1sca01,scada_alarm[2783]:,rep1sca01,OSI_SYSTEM,AUTO-ACK:CLASS
