rtu_name,scans_good,scans_bad,bytes_transmited,bytes_recived,scan_type_idle,scan_type_command,scan_type_init,tipo_evento
MOQUEGUA_N,77049,0,58860,3053777,0,11,33,1
AMARILIS,76987,0,57454,8822953,0,3,1,1
MOQUEGUA_N,76915,0,58242,2942316,0,3,10,1
MOLLENDO,76909,747,399015,141187,77642,4,10,1
MOLLENDO,76847,674,397430,84435,77510,3,8,1
AMARILIS,76366,0,56902,8906721,0,3,1,1
AMARILIS,76278,0,56854,8466681,0,3,1,1
MOLLENDO,76258,711,394750,151917,76949,3,17,1
AMARILIS,76241,0,56698,8337241,0,3,1,1
MOLLENDO,76184,692,394350,85325,76857,3,16,1
MOLLENDO,76155,728,394840,89906,76818,18,47,1
AMARILIS,76056,0,56692,8773808,0,3,1,1
MOQUEGUA_N,76021,1,58536,3071244,0,3,60,1
MOLLENDO,75964,722,394060,84818,76668,3,15,1
REPARTICION,75932,81,440161,6093650,73097,3,54,2
REPARTICION,75866,66,439770,6149898,73013,6,54,1
AMARILIS,75845,0,56446,8824776,0,3,1,1
AMARILIS,75778,0,56416,8696891,0,3,1,1
MOLLENDO,75550,719,391855,82631,76258,3,8,1
REPARTICION,74991,323,434748,5369060,72235,5,314,1
MOLLENDO,74945,759,389360,85456,75678,10,16,1
REPARTICION,74771,161,434520,6128472,71982,9,102,1
SANNICOLAS,74564,26570,505895,1675682,101126,3,5,1
REPARTICION,74536,11,433317,6605906,71663,3,2,1
TOQUEPALA,73975,37,370655,2275808,74007,3,2,1
TOQUEPALA,73896,26,370070,2333438,73917,3,2,1
MOLLENDO,73780,806,384370,150713,74564,3,19,1
MOQUEGUA_N,73760,0,49280,3782797,0,2,9,1
MOLLENDO,73310,790,381575,150143,74075,3,22,1
AMARILIS,73266,0,53802,7701684,0,2,1,1
MOLLENDO,73204,838,381365,148993,73974,3,65,1
MOLLENDO,72540,841,378725,150644,73358,3,20,2
MOLLENDO,72535,837,378935,83309,73337,2,33,1
REPARTICION,72489,134,423091,6390110,69706,6,53,1
SANNICOLAS,72134,28174,501665,1726623,100302,3,3,1
TOQUEPALA,72126,32,361330,2413283,72153,3,2,1
SANNICOLAS,71881,28198,500725,1724078,100072,3,4,1
MOLLENDO,71755,889,375195,147162,72582,3,59,2
SANNICOLAS,71361,28777,500810,1742967,100132,3,3,1
SANNICOLAS,71213,28948,500880,1749808,100155,3,3,1
MOLLENDO,71111,911,373345,81948,71987,6,29,1
SANNICOLAS,71105,28635,499030,1740130,99734,3,3,1
SANNICOLAS,71000,27203,493135,1680183,98180,5,18,1
SANNICOLAS,70733,27378,491155,1677679,97980,4,127,1
SANNICOLAS,70586,28054,494040,1707171,98635,3,2,1
MOQUEGUA_N,70508,0,54930,2922562,0,6,86,1
SANNICOLAS,70210,28662,494575,1744918,98822,3,47,1
SANNICOLAS,69979,28764,493850,1767621,98738,3,2,1
SANNICOLAS,69859,29249,495810,1768629,99103,3,2,1
SANNICOLAS,69799,28909,493650,1790472,98702,3,3,1
TOQUEPALA,69584,380,351745,2174033,69703,13,248,2
SANNICOLAS,69420,29598,495285,1775002,99013,3,2,1
MOLLENDO,69358,977,365665,80493,70302,3,30,1
MOQUEGUA_N,69280,0,52856,2684895,0,2,28,1
SANNICOLAS,69099,29446,492870,1780330,98539,3,3,1
MOQUEGUA_N,68926,2,47470,2866655,0,56,7,1
MOLLENDO,68717,1004,363245,82241,69685,3,33,1
SANNICOLAS,68711,28417,486000,1730941,97105,4,19,1
PAPUJUNE,68674,0,38116,3547452,0,3,5,1
SANNICOLAS,68477,28541,485345,1727072,96933,5,80,1
MOLLENDO,68470,1013,361330,148382,69406,7,70,1
TOQUEPALA,68442,198,344925,2183043,68561,3,76,1
SANNICOLAS,67748,29085,484510,1754594,96739,7,87,1
MOLLENDO,67512,1026,356495,150799,68468,3,67,1
MOLLENDO,67403,1064,357340,79271,68417,0,50,1
MOQUEGUA_N,66677,1,50476,2458255,0,3,6,1
MOQUEGUA,66385,882,349635,861750,67262,3,2,1
PAPUJUNE,66313,0,35740,3571035,0,3,7,1
PAPUJUNE,66126,0,36100,3470572,0,4,6,1
MOQUEGUA_N,65805,0,40210,3457282,0,3,4,1
TOQUEPALA,65760,719,335260,2045223,65900,17,562,2
MOQUEGUA_N,65674,0,49640,2508958,0,2,7,1
PAPUJUNE,65051,0,32596,4166926,0,3,1,1
PAPUJUNE,64922,0,32862,3718608,0,2,4,1
PAPUJUNE,64727,0,33772,3323141,0,3,7,1
MOQUEGUA,64499,1033,342965,870396,65508,3,21,1
MOQUEGUA,63975,947,338945,857339,64917,3,2,1
MOQUEGUA,63960,1021,339410,862248,64921,3,57,1
VIZCARRA,63824,11,319310,2587705,63830,3,2,1
MOQUEGUA,63798,990,338835,871587,64783,3,2,1
MOLLENDO,62729,1259,338150,79079,63948,4,36,1
MOQUEGUA,62693,1066,333200,855952,63641,3,115,1
MOQUEGUA,62611,1091,333605,860632,63584,6,112,1
MOQUEGUA,62490,951,331565,857581,63436,3,2,1
TOQUEPALA,61956,681,316855,1984349,62243,6,388,1
PAPUJUNE,61897,0,29536,3849212,0,3,1,1
MOQUEGUA,61735,1164,330425,862894,62785,3,111,1
PAPUJUNE,61549,0,46370,1801080,0,0,5,1
MOQUEGUA,61444,1056,328365,876427,62495,3,2,1
MOQUEGUA,61335,1072,328210,881379,62402,3,2,1
MOQUEGUA,60806,944,323025,859602,61745,3,2,1
MOQUEGUA_N,60757,0,46130,2353799,0,2,22,1
MOQUEGUA,60699,1015,323835,862948,61710,2,2,1
MOQUEGUA,60313,971,320985,859447,61270,3,11,1
MOQUEGUA,60030,1006,320310,868316,61033,0,3,1
MOQUEGUA,59845,1188,320775,854630,60884,3,146,1
MOQUEGUA,59796,1090,320815,875400,60881,3,2,1
SANNICOLAS,59662,26166,434805,1604705,85794,3,31,1
VIZCARRA,59608,28,298410,2717447,59631,3,2,1
MOQUEGUA_N,58581,0,44508,2234728,0,2,20,1
MOQUEGUA,58230,1097,312395,856475,59263,3,61,1
TOQUEPALA,58218,960,303455,1843069,58843,3,332,2
MOQUEGUA,58185,1106,313165,874647,59283,3,5,1
PAPUJUNE,58169,0,24106,3730457,0,23,2,1
MOQUEGUA,58137,1189,312755,853635,59198,3,125,2
MOQUEGUA,57996,1155,312560,865833,59098,7,46,1
REPARTICION,57940,242,351644,4377362,55285,3,24,1
VIZCARRA,57677,90,289345,2811155,57762,3,2,1
VIZCARRA,57609,3,288140,2804568,57607,3,2,1
PAPUJUNE,57572,0,25020,3174145,0,3,3,1
VIZCARRA,57438,34,287590,2784869,57467,3,2,1
MOQUEGUA,57402,1127,309580,868152,58514,3,12,2
REPARTICION,57390,244,349049,4266169,54748,3,5,1
VIZCARRA,57376,40,287315,2806326,57411,3,2,1
VIZCARRA,57195,26,286330,2859962,57216,3,2,1
MOQUEGUA,57164,1107,308070,867987,58264,3,4,1
VIZCARRA,57133,8,285820,2812445,57136,3,2,1
MOQUEGUA,57063,1186,309185,873479,58244,3,2,1
TOQUEPALA,56970,962,299275,1820856,57724,3,205,2
VIZCARRA,56768,178,285705,2724120,56936,8,2,1
MOQUEGUA,56664,1163,305945,865941,57772,3,52,1
PAPUJUNE,56644,0,22884,3095299,0,2,1,1
SOCABAYA_REP_N,56614,34,35928,1988188,0,23,83,2
MOQUEGUA,56566,1200,305320,858017,57657,3,106,1
MOQUEGUA,56504,1133,307100,870992,57613,15,9,1
PAPUJUNE,56163,0,23280,3358827,0,3,14,1
VIZCARRA,56138,10,280835,2802511,56143,3,2,1
MOQUEGUA,55693,1163,301100,861701,56799,3,54,1
REPARTICION,55692,1046,342641,4860620,53657,44,268,2
VIZCARRA,55671,42,278850,2839213,55708,3,2,1
MOQUEGUA_N,55412,1,42010,2587698,0,4,80,1
VIZCARRA,55318,51,277215,2806176,55359,8,2,1
PAPUJUNE,55270,0,21626,3070566,0,0,2,1
VIZCARRA,55226,210,278285,2747903,55429,3,4,1
PAPUJUNE,55145,8,34506,3680906,0,63,108,1
REPARTICION,54935,338,337301,4813116,52389,3,2,1
VIZCARRA,54926,190,276265,2812606,55055,3,58,1
REPARTICION,54821,270,336571,4773500,52202,3,12,1
REPARTICION,54686,273,335729,4792090,52074,3,3,1
MOQUEGUA,54601,1237,297110,864239,55782,3,53,1
REPARTICION,54574,354,335539,4790687,52045,3,3,1
REPARTICION,54570,635,338329,3935561,52267,53,14,1
REPARTICION,54471,296,334509,4755423,51855,7,42,1
REPARTICION,54455,315,334798,4758011,51886,3,3,1
REPARTICION,54438,324,334634,4758353,51869,7,11,1
MOQUEGUA_N,54261,1,41330,2149621,0,2,22,1
REPARTICION,54035,518,333730,4743821,51665,3,8,1
MOQUEGUA,53617,1434,292875,831445,54759,3,289,2
REPARTICION,53529,557,331761,4667417,51199,3,7,1
MOQUEGUA_N,53510,0,40950,2095043,0,8,26,1
REPARTICION,53267,514,330008,4639823,50888,4,17,1
REPARTICION,53241,463,329802,4546461,50812,9,7,1
REPARTICION,53040,596,329144,4640561,50744,9,7,1
VIZCARRA,53003,46,265615,2943529,53023,24,2,1
TOQUEPALA,52941,963,282385,1719792,53895,3,6,1
VIZCARRA,52941,294,267570,2842216,53230,3,2,1
REPARTICION,52874,527,328282,4631548,50517,3,4,1
REPARTICION,52759,500,327247,4618090,50374,3,4,1
VIZCARRA,52681,54,264020,2995680,52730,3,2,1
REPARTICION,52674,667,327750,4570712,50453,3,9,1
VIZCARRA,52599,2,263090,2969596,52596,3,2,1
REPARTICION,52566,544,326125,4570466,50192,3,58,1
CALLALLI,52505,0,268648,3247332,52212,3,2,1
REPARTICION,52474,583,326368,4587020,50174,3,7,1
REPARTICION,52416,759,327089,4579783,50283,4,14,1
REPARTICION,52260,631,325732,4580041,50007,3,2,1
CALLALLI,52065,60,266726,3257245,51790,3,46,1
REPARTICION,52022,659,324408,4550681,49789,3,16,1
CALLALLI,51840,77,265787,3250120,51578,3,50,1
REPARTICION,51823,652,323345,4487732,49578,3,22,1
CALLALLI,51720,0,264723,3293969,51427,3,2,1
AYAVIRI,51702,73,260595,4235519,51766,3,6,1
CALLALLI,51699,47,264870,3290759,51432,3,24,1
CALLALLI,51657,42,264711,3290992,51391,3,18,1
CALLALLI,51618,58,264461,3281145,51338,3,49,1
CALLALLI,51586,2,264052,3297784,51295,3,2,1
MOQUEGUA_N,51586,0,39858,2064016,0,2,49,1
CALLALLI,51540,70,264212,3277973,51272,3,49,1
CALLALLI,51538,0,263798,3339460,51246,2,2,1
VIZCARRA,51513,231,259710,2929860,51710,3,31,1
REPARTICION,51489,681,321983,4488987,49278,3,14,1
CALLALLI,51480,66,263831,3267363,51207,4,49,1
CALLALLI,51475,136,264243,3227716,51228,8,92,2
CALLALLI,51376,0,263003,3346961,51083,3,2,1
CALLALLI,51352,0,262883,3296477,51059,3,2,1
CALLALLI,51344,72,263215,3287495,51078,3,49,1
CALLALLI,51313,127,263313,3248024,51057,3,96,1
CALLALLI,51237,74,262700,3296820,50972,3,49,1
REPARTICION,51236,806,321606,4471465,49156,3,4,1
CALLALLI,51218,0,262213,3347684,50925,3,2,1
CALLALLI,51141,66,262145,3309035,50872,3,46,1
CALLALLI,51141,0,261807,3339345,50849,3,2,1
CALLALLI,51018,86,261714,3296387,50768,8,42,1
REPARTICION,51009,833,321064,4438039,48959,3,2,1
CALLALLI,51006,59,261427,3292174,50726,3,50,2
CALLALLI,50996,0,261082,3347031,50704,3,2,1
CALLALLI,50987,59,261290,3299038,50708,3,50,1
CALLALLI,50983,148,261858,3251448,50758,10,78,1
CALLALLI,50958,98,261333,3278572,50688,5,78,1
CALLALLI,50844,59,260596,3306785,50564,3,50,1
CALLALLI,50826,139,261029,3270223,50581,3,96,2
CALLALLI,50763,42,260090,3321122,50482,3,33,1
REPARTICION,50679,963,319591,4408444,48758,3,2,1
CALLALLI,50679,125,260300,3278512,50423,6,89,2
CALLALLI,50598,79,259424,3308151,50320,7,64,1
CALLALLI,50594,89,259510,3293390,50324,3,71,1
REPARTICION,50432,929,318008,4391687,48471,3,11,1
REPARTICION,50387,898,317064,4387036,48390,7,15,1
CALLALLI,50347,92,258274,3289750,50077,3,74,1
CALLALLI,50308,0,257600,3370544,50017,3,2,1
CALLALLI,50213,0,257209,3399467,49920,3,2,1
REPARTICION,50211,919,316782,4384108,48230,3,29,1
CALLALLI,50190,60,257341,3347421,49912,3,49,1
REPARTICION,50090,1016,317150,4358155,48218,3,7,1
REPARTICION,50032,964,315342,4362418,48064,3,79,1
REPARTICION,49982,920,315309,4359019,48019,3,2,1
SOCABAYA_REP_N,49796,0,16582,1555570,0,5,14,2
AYAVIRI,49583,221,255975,4143134,49651,4,149,2
CALLALLI,49551,145,254568,3293220,49287,3,122,2
MOQUEGUA_N,49531,0,37388,1882413,0,2,6,1
REPARTICION,49514,973,313642,4279849,47587,3,28,1
VIZCARRA,49494,689,254080,2711721,50141,3,39,1
MOQUEGUA_N,49319,0,21520,2890759,0,0,1,1
REPARTICION,49298,1053,312373,4244863,47442,3,59,1
REPARTICION,49143,1072,312088,4281718,47291,3,70,1
MOQUEGUA,49114,1590,273760,835236,50431,3,270,2
REPARTICION,48988,1008,311233,4269621,47102,3,19,1
TOQUEPALA,48978,1511,264345,1536923,49929,31,529,2
CALLALLI,48879,315,251841,3202529,48609,4,305,1
REPARTICION,48844,1273,312238,3522258,47220,4,21,1
REPARTICION,48844,1077,311212,4234450,46995,3,75,1
AYAVIRI,48782,130,246655,4339271,48867,3,42,1
AYAVIRI,48776,31,244655,4469808,48795,5,7,1
CALLALLI,48732,358,254044,3191457,48598,17,196,2
TOQUEPALA,48637,1369,262770,1579759,49821,3,182,1
REPARTICION,48343,1131,309180,4214032,46574,3,29,1
AYAVIRI,48190,32,241490,4504403,48214,4,4,1
CALLALLI,48123,344,248852,3276716,48055,5,123,1
REPARTICION,48096,1164,307584,4190717,46368,3,17,1
REPARTICION,48021,1409,308418,3496091,46535,3,23,1
SANNICOLAS,47924,21761,359590,1333328,69671,3,11,1
REPARTICION,47856,1220,307318,4135000,46191,3,2,1
VIZCARRA,47812,1267,246140,2339672,47943,4,1132,2
AYAVIRI,47770,13,239200,4554064,47776,3,4,1
AYAVIRI,47680,21,239925,4556976,47692,6,3,1
MOQUEGUA,47598,1900,267760,785364,48898,6,594,2
REPARTICION,47374,1291,304017,4127879,45714,6,115,1
REPARTICION,47367,1297,303986,4111179,45712,3,117,1
PAPUJUNE,47317,2,36204,2142490,0,0,64,1
AYAVIRI,47281,157,245100,4368453,47333,5,100,1
REPARTICION,47103,1300,303347,4065533,45454,19,87,1
MOQUEGUA,47011,2047,264830,754811,48206,22,830,2
REPARTICION,47006,1366,301016,4061486,45263,18,345,2
AYAVIRI,46883,6,235205,4626307,46882,4,3,1
AYAVIRI,46615,311,240885,4274021,46784,3,139,1
AYAVIRI,46420,112,235470,4525904,46515,8,9,1
AYAVIRI,46372,151,238330,4431572,46408,4,111,2
AYAVIRI,46198,169,233310,4498294,46362,2,3,1
INDEPE60,46087,1162,236530,7096131,46107,2,1140,2
AYAVIRI,46012,37,230660,4662767,46042,3,4,1
AYAVIRI,45801,25,229465,4696243,45819,3,4,1
AYAVIRI,45696,16,228855,4714735,45705,3,4,1
PAPUJUNE,45565,4,11524,2798898,0,34,7,1
AYAVIRI,45514,39,228150,4705784,45546,3,4,1
REPARTICION,45389,1549,294318,3936609,43896,10,245,2
AYAVIRI,45358,45,227430,4698351,45396,3,4,1
REPARTICION,45219,1546,295382,3902306,43825,7,95,1
AYAVIRI,45016,258,229120,4476201,45198,5,71,1
AYAVIRI,44995,10,226425,4753457,44996,3,6,1
AYAVIRI,44832,37,225430,4746248,44858,3,8,1
AYAVIRI,44806,91,225915,4685762,44856,3,38,1
REPARTICION,44720,1621,291548,3866335,43349,3,182,2
AYAVIRI,44717,14,223945,4787294,44724,3,4,1
AYAVIRI,44708,50,224470,4766402,44735,4,19,1
AYAVIRI,44656,48,224005,4773335,44697,3,4,1
AYAVIRI,44606,65,227120,4714648,44619,3,49,2
TOQUEPALA,44569,1421,246420,1511486,45983,3,4,1
AYAVIRI,44448,29,222785,4791488,44470,3,4,1
MOQUEGUA_N,44447,0,33612,1662595,0,2,2,1
AYAVIRI,44382,25,222360,4799199,44400,3,4,1
AYAVIRI,44267,49,224075,4609727,44260,3,53,2
AYAVIRI,44226,438,227905,4278561,44200,24,440,2
AYAVIRI,43973,49,220610,4319767,43980,5,37,1
AYAVIRI,43916,30,219985,4332788,43922,3,21,2
AYAVIRI,43720,52,220935,4693260,43729,6,37,1
AYAVIRI,43708,28,219755,4843553,43724,6,6,1
AYAVIRI,43656,0,218985,4388492,43650,3,3,1
TOQUEPALA,43617,1460,245810,1461492,45056,5,16,1
AYAVIRI,43613,66,221580,4797394,43625,5,49,1
AYAVIRI,43549,53,218670,4836687,43591,3,8,1
AYAVIRI,43314,132,218500,4146898,43368,5,73,1
AYAVIRI,43282,117,219435,4738031,43347,3,49,1
TOQUEPALA,43278,1894,239880,1370804,44356,12,804,2
AYAVIRI,43002,26,215495,4744720,43021,3,4,1
AYAVIRI,42920,112,216470,4320734,42946,11,75,1
AYAVIRI,42834,367,231215,4370378,42976,4,221,2
AYAVIRI,42762,167,221820,4683075,42778,3,148,2
AYAVIRI,42584,44,214075,4922068,42622,3,3,1
REPARTICION,42518,1926,284100,3665354,41456,4,173,2
AYAVIRI,42427,42,216040,4800627,42449,3,17,2
AYAVIRI,42273,74,213710,4893420,42309,3,35,2
AYAVIRI,42126,207,217040,4736660,42273,5,55,2
REPARTICION,41765,2058,278569,3619065,40813,2,214,2
AYAVIRI,41689,180,218565,4580983,41674,6,189,2
AYAVIRI,41508,49,210395,4024231,41512,11,34,1
AYAVIRI,41426,123,213175,4738360,41470,5,74,1
AYAVIRI,41239,39,206705,4562930,41257,3,18,1
AYAVIRI,40604,80,205965,4554528,40602,14,68,1
AYAVIRI,40225,408,209050,4166917,40555,3,75,1
PAPUJUNE,40208,0,30826,1387717,0,1,33,1
AYAVIRI,40102,318,204290,4341264,40097,17,306,1
PAPUJUNE,39525,0,30572,1603682,0,13,44,1
TOQUEPALA,39286,1767,229500,1280436,41042,3,8,1
AYAVIRI,39107,617,222370,4229469,39174,13,537,2
REPARTICION,38987,2366,265912,3353168,38305,0,283,2
PAPUJUNE,38869,1,30254,1558383,0,1,68,1
TOQUEPALA,38745,1700,226295,1387985,40435,3,7,1
REPARTICION,38212,2484,264425,3263823,37618,8,323,2
PAPUJUNE,37905,1,28756,1286908,0,1,10,1
TOQUEPALA,37730,1732,217080,1280541,39263,12,187,2
TOQUEPALA,37608,1861,222565,1222318,39459,3,7,1
PAPUJUNE,37505,0,28398,1181153,0,1,6,1
TOQUEPALA,36282,1808,215920,1267384,38085,3,2,1
AYAVIRI,35283,687,272955,3603854,34919,9,1042,2
PAPUJUNE,34293,1,26294,1246776,0,7,25,1
TOQUEPALA,33937,1991,206960,1135585,35923,3,2,1
MOQUEGUA_N,33688,0,2500,2368674,0,3,1,1
PAPUJUNE,33616,243,29748,1277467,0,1,280,2
MOQUEGUA_N,32535,0,24820,1822398,0,10,109,2
MOQUEGUA_N,32171,0,1536,2322390,0,7,2,1
PAPUJUNE,31704,0,24246,1164739,0,0,24,1
PAPUJUNE,31212,2,23948,1143046,0,0,28,1
TOQUEPALA,30811,2130,193460,1093444,32936,3,2,1
MOQUEGUA_N,30670,0,1330,2199076,0,3,1,1
TOQUEPALA,30666,2180,192845,1049290,32841,3,2,1
TOQUEPALA,30481,2154,192105,1082387,32630,3,2,1
TOQUEPALA,30261,2180,191575,1052646,32430,3,8,1
TOQUEPALA,30238,2184,192025,1084926,32412,3,7,1
AYAVIRI,30191,436,214380,3738434,30370,5,252,1
TOQUEPALA,29731,2217,186525,1017651,31889,5,54,1
MOQUEGUA_N,29140,0,23850,1675936,0,21,130,1
TOQUEPALA,29001,2861,178390,945788,30568,50,1244,2
MOQUEGUA_N,28895,0,22572,1227498,0,1,38,1
PAPUJUNE,28592,0,22396,1250460,0,13,46,1
TOQUEPALA,26989,2351,174315,876151,29289,3,48,1
PAPUJUNE,26420,3,20108,860875,0,0,12,1
TOQUEPALA,25712,2381,168705,928045,28052,3,38,1
PAPUJUNE,24314,0,10766,1965235,0,41,123,2
MOQUEGUA_N,22443,0,17136,868799,0,1,9,1
PAPUJUNE,20490,1,17100,706290,0,106,8,1
TOQUEPALA,19386,2691,144500,731253,22068,3,6,1
PAPUJUNE,18731,1,9290,1512505,0,2,72,1
MOQUEGUA_N,17781,10,1868,2817189,0,2,43,1
TOQUEPALA,16824,2846,133425,648660,19557,3,110,1
TOQUEPALA,16706,2826,134265,648297,19523,3,6,1
TOQUEPALA,16336,2837,132375,624689,19154,3,16,1
TOQUEPALA,15866,2853,130545,616847,18711,4,4,1
TOQUEPALA,15381,2903,128170,608655,18220,4,60,1
TOQUEPALA,15317,2934,127480,599361,18106,3,142,1
TOQUEPALA,15171,2934,126775,596879,18033,10,62,1
TOQUEPALA,14907,2920,126590,596441,17817,3,7,1
TOQUEPALA,14842,2964,125455,562880,17729,7,70,1
TOQUEPALA,14655,2946,124165,580040,17516,8,77,1
TOQUEPALA,14341,2939,122100,543567,17250,3,27,1
TOQUEPALA,14333,2969,123850,570114,17218,9,75,1
TOQUEPALA,14120,3065,122365,553094,16911,55,219,2
TOQUEPALA,14114,2968,122845,557077,17041,3,38,1
PAPUJUNE,14018,0,11660,1078553,0,1,90,1
MOQUEGUA_N,13725,1,5490,2659286,0,56,155,1
TOQUEPALA,13126,3004,118570,514940,16090,5,35,1
TOQUEPALA,13029,3033,118020,516625,16019,3,40,1
TOQUEPALA,13017,3022,116755,514946,15958,3,78,1
TOQUEPALA,12608,3063,115695,498439,15536,6,129,1
TOQUEPALA,12436,3043,114620,498120,15381,3,95,1
TOQUEPALA,12275,3016,114605,495555,15233,7,51,1
TOQUEPALA,12222,3043,114930,481008,15214,3,48,1
TOQUEPALA,11921,3034,110810,479413,14892,4,59,1
PAPUJUNE,11863,0,7168,1847301,0,3,46,1
TOQUEPALA,11819,3057,112580,475904,14869,3,4,1
TOQUEPALA,11695,3134,109190,455378,14789,3,37,1
TOQUEPALA,11586,3091,111235,471560,14584,3,90,1
TOQUEPALA,11497,3308,110655,462390,14318,3,484,2
TOQUEPALA,11066,3137,109580,450789,14111,9,83,1
TOQUEPALA,10775,3135,107855,439465,13852,3,55,2
TOQUEPALA,10232,3158,102955,412758,13367,3,20,1
TOQUEPALA,10164,3155,105120,412882,13269,8,42,1
TOQUEPALA,9934,5269,103185,400773,15125,3,75,1
TOQUEPALA,9713,3185,102340,392064,12880,3,15,1
TOQUEPALA,9592,3212,102025,384851,12692,4,108,2
TOQUEPALA,9415,5411,100340,388624,14743,4,79,1
TOQUEPALA,9314,3104,100120,383882,12365,3,50,1
TOQUEPALA,9296,3190,101160,380734,12446,5,35,1
TOQUEPALA,9215,3208,100315,381777,12352,1,70,1
TOQUEPALA,9053,3123,98355,378087,12140,4,32,2
TOQUEPALA,9044,3220,98770,374708,12209,3,52,1
MOQUEGUA_N,8604,0,6782,1466781,0,1,205,1
TOQUEPALA,8417,3336,97105,349567,11533,4,216,2
TOQUEPALA,8391,3297,96610,348533,11533,3,152,1
MOQUEGUA_N,8154,0,6906,1435893,0,2,217,1
PAPUJUNE,7720,0,2672,620573,0,1,43,1
TOQUEPALA,7126,7146,91090,300764,14200,9,63,1
TOQUEPALA,6868,3290,89010,292180,10067,7,84,1
TOQUEPALA,6632,3359,87530,281755,9924,3,64,1
TOQUEPALA,6032,3248,83490,258032,9202,3,75,1
PAPUJUNE,5576,0,3064,612929,0,1,65,1
TOQUEPALA,5083,3428,80385,217012,8468,3,40,1
TOQUEPALA,4701,3428,78185,203193,8108,4,17,1
TOQUEPALA,4093,3592,72835,178537,7622,3,60,1
PAPUJUNE,4041,1,4450,812193,0,0,103,1
AYAVIRI,1068,713,457285,2053963,0,9,1772,1
