
01/16/21 19:25:00 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:25:00   03068037 INDUSTRIALES 220                  BARRA_A TENSION                  RETORNO A NORMAL                             228.9       4

01/16/21 19:25:02 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:25:02   01033075 OROYA NUEVA 220                   L-2224 FP1 ERR SYNC TIME         CAMBIO DE ESTADO                          INACTIVO       7

01/16/21 19:25:06 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:25:06   03080098 PARAMO NUE 66                     T113-261 TENSION V-TR            RETORNO A NORMAL                              66.1       4

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   22215011 CHIMBOTE NVA 500                  ALARM CHIMBONVA_220              CAMBIO DE ESTADO                          ON             4

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   01069675 CHIMBOT NVA SSAA                  SUBESTACION LOCAL/REMOTO         CAMBIO DE ESTADO                          REMOTO         3

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   01069125 CHIMBOTE NVA 220                  AT82-523 FLL MEC SECC            CAMBIO DE ESTADO                          ACTIVO         3

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   01069473 CHIMBOTE NVA 500                  R-18 FLL MEC SECC                CAMBIO DE ESTADO                          ACTIVO         3

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   01069420 CHIMBOTE NVA 500                  AT84-523 FLL MEC SECC            CAMBIO DE ESTADO                          ACTIVO         3

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   01069397 CHIMBOTE NVA 500                  CORTE B01 FLL MEC SECC           CAMBIO DE ESTADO                          ACTIVO         3

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   01069358 CHIMBOTE NVA 500                  L-5006 FLL MEC SECC              CAMBIO DE ESTADO                          ACTIVO         3

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   02069106 CHIMBOT NVA SSAA                  SAS1 HOT/STANDBY                 OPERACIONES MULTIPLES                     HOT            3

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   02069107 CHIMBOT NVA SSAA                  SAS2 HOT/STANDBY                 CAMBIO DE ESTADO                          STANDBY        3

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   22215012 CHIMBOTE NVA 500                  ALARM CHIMBNVA_SSAA              CAMBIO DE ESTADO                          ON             4

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   03068037 INDUSTRIALES 220                  BARRA_A TENSION                  LIMITE SUPERIOR 1 EXCEDIDO                   229.1       4

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   03044153 PUNO 22.9                         L-0251 CORRIENTE IT              MEDIDA CONGELADA                              48.0       4

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   41080002 PARAMO NUE 220                    T10-216 SUBIR-BAJAR TAP          CONTROL FALLIDO                          RAISE           6

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   22196010 TRUJILL NOR 220                   ALARM TRUJILLO_010               CAMBIO DE ESTADO                          ON             4

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   01082G39 TRUJILL NOR 10                    SVC ALAR LEVE                    CAMBIO DE ESTADO                          ACTIVO         3

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   41080002 PARAMO NUE 220                    T10-216 SUBIR-BAJAR TAP          CONTROL FALLIDO                          RAISE           6

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   03044049 PUNO 22.9                         T97-162 POT ACTIVA               MEDIDA CONGELADA                               2.9       2

01/16/21 19:25:08 rep1sca01 [2847]:             lpaucar         ACKNOWLEDGED    01/16/21 19:25:08   03042049 HUANCAVEL 10                      T9-261 PL3 TENSION V-ST          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 19:25:11 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:25:11   22196010 TRUJILL NOR 220                   ALARM TRUJILLO_010               RETORNO A NORMAL                          OFF            4

01/16/21 19:25:11 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:25:11   22215011 CHIMBOTE NVA 500                  ALARM CHIMBONVA_220              RETORNO A NORMAL                          OFF            4

01/16/21 19:25:11 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:25:11   22215012 CHIMBOTE NVA 500                  ALARM CHIMBNVA_SSAA              RETORNO A NORMAL                          OFF            4

01/16/21 19:25:12 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:12   22196010 TRUJILL NOR 220                   ALARM TRUJILLO_010               CAMBIO DE ESTADO                          ON             4

01/16/21 19:25:12 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:12   22215011 CHIMBOTE NVA 500                  ALARM CHIMBONVA_220              CAMBIO DE ESTADO                          ON             4

01/16/21 19:25:12 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:12   22215012 CHIMBOTE NVA 500                  ALARM CHIMBNVA_SSAA              CAMBIO DE ESTADO                          ON             4

01/16/21 19:25:12 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 19:25:12            FEP                               LA_BREA                          Interrogation Group 0 Timed Out          IEC104          6

01/16/21 19:25:12 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 19:25:12            FEP                               LA_BREA                          Interrogation Group 0: 1204 points did not update IEC104          6

01/16/21 19:25:13 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:25:13   01071871 LA_BREA 66                        L-6769 PL1 FLL CANAL PRP B       RETORNO A NORMAL                          INACTIVO       3

01/16/21 19:25:13 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:25:13   01071874 LA_BREA 66                        L-6769 PL1 79 ACTIVO             RETORNO A NORMAL                          INACTIVO       3

01/16/21 19:25:14 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:14   01071871 LA_BREA 66                        L-6769 PL1 FLL CANAL PRP B       CAMBIO DE ESTADO                          ACTIVO         3

01/16/21 19:25:14 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:14   01071874 LA_BREA 66                        L-6769 PL1 79 ACTIVO             CAMBIO DE ESTADO                          ACTIVO         3

01/16/21 19:25:14 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 19:25:14            FEP                               LA_BREA                          Interrogation Group 0: 457 points did not update IEC104          6

01/16/21 19:25:16 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:16   02071135 LA_BREA 66                        T122-261 SA-6749                 CAMBIO DE ESTADO                          CERRADO        5

01/16/21 19:25:16 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:16   02071045 LA_BREA 220                       T122-261 P2 BAHIA LOC/REM        OPERACIONES MULTIPLES                    1 REMOTO        6

01/16/21 19:25:16 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:16   02071136 LA_BREA 66                        T122-261 SB-6751                 CAMBIO DE ESTADO                          ABIERTO        5

01/16/21 19:25:18 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:18   01048P03 CARABAYLLO 500                    AT73_FTR SELECTOR REMOTO         CAMBIO DE ESTADO                          LOCAL          6

01/16/21 19:25:20 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:20   01048O03 CARABAYLLO 500                    AT73_FR SELECTOR REMOTO          CAMBIO DE ESTADO                          LOCAL          6

01/16/21 19:25:20 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:20   01048O69 CARABAYLLO 500                    AT73_FT SELECTOR REMOTO          CAMBIO DE ESTADO                          LOCAL          6

01/16/21 19:25:20 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:25:20   01071869 LA_BREA 66                        L-6769 PL1 FLL SYNC RELE         RETORNO A NORMAL                          INACTIVO       3

01/16/21 19:25:22 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:22   02071045 LA_BREA 220                       T122-261 P2 BAHIA LOC/REM        OPERACIONES MULTIPLES                    1 LOCAL         6

01/16/21 19:25:22 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:22   01071869 LA_BREA 66                        L-6769 PL1 FLL SYNC RELE         CAMBIO DE ESTADO                          ACTIVO         3

01/16/21 19:25:24 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:25:24   01071649 LA_BREA 66                        T122-261 DESCLAV GENERAL         RETORNO A NORMAL                          INACTIVO       3

01/16/21 19:25:26 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:26   01071649 LA_BREA 66                        T122-261 DESCLAV GENERAL         CAMBIO DE ESTADO                          ACTIVO         3

01/16/21 19:25:44 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:44   02071136 LA_BREA 66                        T122-261 SB-6751                 CAMBIO DE ESTADO                          CERRADO        5

01/16/21 19:25:50 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:25:50   03068037 INDUSTRIALES 220                  BARRA_A TENSION                  RETORNO A NORMAL                             228.9       4

01/16/21 19:25:52 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:52   03068037 INDUSTRIALES 220                  BARRA_A TENSION                  LIMITE SUPERIOR 1 EXCEDIDO                   229.1       4

01/16/21 19:25:56 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:56   02071142 LA_BREA 66                        T122-261 GIS LOC/REM             CAMBIO DE ESTADO                          REMOTO         6

01/16/21 19:25:56 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:56   02071142 LA_BREA 66                        T122-261 GIS LOC/REM             CAMBIO DE ESTADO                          INDETERMINADO  6

01/16/21 19:25:57 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:25:57   01071649 LA_BREA 66                        T122-261 DESCLAV GENERAL         RETORNO A NORMAL                          INACTIVO       3

01/16/21 19:25:58 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:58   02071134 LA_BREA 66                        T122-261 IN-6358                 CAMBIO DE ESTADO                          ABIERTO        1

01/16/21 19:25:58 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:58   02071134 LA_BREA 66                        T122-261 IN-6358                 CAMBIO DE ESTADO                          CERRADO        1

01/16/21 19:25:58 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:58   02071134 LA_BREA 66                        T122-261 IN-6358                 CAMBIO DE ESTADO                          INDETERMINADO  1

01/16/21 19:25:58 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:25:58   01071649 LA_BREA 66                        T122-261 DESCLAV GENERAL         CAMBIO DE ESTADO                          ACTIVO         3

01/16/21 19:26:05 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:26:05   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 19:26:06 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:26:06   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 19:26:06 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:26:06   02071142 LA_BREA 66                        T122-261 GIS LOC/REM             CAMBIO DE ESTADO                          INDETERMINADO  6

01/16/21 19:26:06 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:26:06   02071142 LA_BREA 66                        T122-261 GIS LOC/REM             CAMBIO DE ESTADO                          LOCAL          6

01/16/21 19:26:06 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:26:06   01071628 LA_BREA 66                        T122-261 P2 52 FLL CTO 2DISP     RETORNO A NORMAL                          INACTIVO       2

01/16/21 19:26:08 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:26:08   01071628 LA_BREA 66                        T122-261 P2 52 FLL CTO 2DISP     CAMBIO DE ESTADO                          ACTIVO         2

01/16/21 19:26:14 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:26:14   03011F85 AZANGARO 22.9                     B1 TENSION                       RETORNO A NORMAL                              22.8       4

01/16/21 19:26:16 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:26:16   03011F85 AZANGARO 22.9                     B1 TENSION                       LIMITE INFERIOR 1 EXCEDIDO                    22.6       4

01/16/21 19:26:20 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:26:20   02071045 LA_BREA 220                       T122-261 P2 BAHIA LOC/REM        OPERACIONES MULTIPLES                    1 REMOTO        6

01/16/21 19:26:34 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:26:34   03053022 PIURA 60                          BARRA_A TENSION                  RETORNO A NORMAL                              63.9       4

01/16/21 19:26:36 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:26:36   02071045 LA_BREA 220                       T122-261 P2 BAHIA LOC/REM        OPERACIONES MULTIPLES                    1 LOCAL         6

01/16/21 19:26:44 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:26:44   02071134 LA_BREA 66                        T122-261 IN-6358                 CAMBIO DE ESTADO                          CERRADO        1

01/16/21 19:27:33 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:27:33   03053021 PIURA 60                          BARRA_B TENSION                  RETORNO A NORMAL                              59.7       4

01/16/21 19:27:34 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:27:34   03053021 PIURA 60                          BARRA_B TENSION                  LIMITE INFERIOR 1 EXCEDIDO                    59.4       4

01/16/21 19:27:41 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:27:41   03053021 PIURA 60                          BARRA_B TENSION                  RETORNO A NORMAL                              59.7       4

01/16/21 19:27:42 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:27:42   03053021 PIURA 60                          BARRA_B TENSION                  LIMITE INFERIOR 1 EXCEDIDO                    59.4       4

01/16/21 19:27:48 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:27:48   03053021 PIURA 60                          BARRA_B TENSION                  RETORNO A NORMAL                              59.6       4

01/16/21 19:27:50 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:27:50   03053021 PIURA 60                          BARRA_B TENSION                  LIMITE INFERIOR 1 EXCEDIDO                    59.4       4

01/16/21 19:28:10 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:28:10            State Estimator                                                    State Estimator converged with violations                 7

01/16/21 19:28:28 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:28:28   01082G39 TRUJILL NOR 10                    SVC ALAR LEVE                    RETORNO A NORMAL                          INACTIVO       3

01/16/21 19:28:33 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:28:33   03011F85 AZANGARO 22.9                     B1 TENSION                       RETORNO A NORMAL                              22.8       4

01/16/21 19:28:33 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:28:33   03053021 PIURA 60                          BARRA_B TENSION                  RETORNO A NORMAL                              59.8       4

01/16/21 19:28:34 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:28:34   03011F85 AZANGARO 22.9                     B1 TENSION                       LIMITE INFERIOR 1 EXCEDIDO                    22.6       4

01/16/21 19:28:34 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:28:34   03053021 PIURA 60                          BARRA_B TENSION                  LIMITE INFERIOR 1 EXCEDIDO                    59.4       4

01/16/21 19:29:00 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:29:00   03068037 INDUSTRIALES 220                  BARRA_A TENSION                  RETORNO A NORMAL                             228.9       4

01/16/21 19:29:02 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:29:02   03068037 INDUSTRIALES 220                  BARRA_A TENSION                  LIMITE SUPERIOR 1 EXCEDIDO                   229.0       4

01/16/21 19:29:21 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:29:21   03053021 PIURA 60                          BARRA_B TENSION                  RETORNO A NORMAL                              59.7       4

01/16/21 19:29:22 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:29:22   03053021 PIURA 60                          BARRA_B TENSION                  LIMITE INFERIOR 1 EXCEDIDO                    59.4       4

01/16/21 19:29:27 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:29:27   03011F85 AZANGARO 22.9                     B1 TENSION                       RETORNO A NORMAL                              22.9       4

01/16/21 19:29:28 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:29:28   03011F85 AZANGARO 22.9                     B1 TENSION                       LIMITE INFERIOR 1 EXCEDIDO                    22.6       4

01/16/21 19:29:39 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:29:39            FEP                               Medio Mundo Channel Group 14.MEDIO_MUNDO2b Channel reset from failed state          RESET           6

01/16/21 19:29:39 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 19:29:39            FEP                               Medio Mundo Channel Group 14.MEDIO_MUNDO2b Channel now online                       ONLINE          6

01/16/21 19:29:39 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 19:29:39            FEP                               Medio Mundo Channel Group 14.MEDIO_MUNDO2b Unable to open socket                    FAILED          6

01/16/21 19:29:39 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 19:29:39            FEP                               Medio Mundo Channel Group 14     Channel Group Failed                     FAILED          6

01/16/21 19:29:40 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 19:29:40            FEP                               Medio Mundo Channel Group 14.MEDIO_MUNDO1b Channel now online                       ONLINE          6

01/16/21 19:29:40 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 19:29:40            FEP                               Medio Mundo Channel Group 14     Channel Group Online                     ONLINE          6

01/16/21 19:29:53 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:29:53   03011F85 AZANGARO 22.9                     B1 TENSION                       RETORNO A NORMAL                              22.9       4

01/16/21 19:29:54 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:29:54   03011F85 AZANGARO 22.9                     B1 TENSION                       LIMITE INFERIOR 1 EXCEDIDO                    22.6       4

01/16/21 19:30:03 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:30:03   01033075 OROYA NUEVA 220                   L-2224 FP1 ERR SYNC TIME         CAMBIO DE ESTADO                          ACTIVO         7

01/16/21 19:30:15 rep1sca01 alrm_server[2680]: rep1sca01   OSI_SYSTEM      AUTO-DEL:CLASS  01/16/21 19:30:15            FEP                               Medio Mundo Channel Group 14.MEDIO_MUNDO1b No Reply Limit Exceeded                  FAILED          6

01/16/21 19:30:17 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:30:17   03011F85 AZANGARO 22.9                     B1 TENSION                       RETORNO A NORMAL                              22.9       4

01/16/21 19:30:18 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:30:18   03011F85 AZANGARO 22.9                     B1 TENSION                       LIMITE INFERIOR 1 EXCEDIDO                    22.7       4

01/16/21 19:30:19 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:30:19   03053021 PIURA 60                          BARRA_B TENSION                  RETORNO A NORMAL                              59.7       4

01/16/21 19:30:20 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:30:20   03053021 PIURA 60                          BARRA_B TENSION                  LIMITE INFERIOR 1 EXCEDIDO                    59.5       4

01/16/21 19:30:39 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:30:39   01033075 OROYA NUEVA 220                   L-2224 FP1 ERR SYNC TIME         CAMBIO DE ESTADO                          INACTIVO       7

01/16/21 19:30:43 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:30:43   03053021 PIURA 60                          BARRA_B TENSION                  RETORNO A NORMAL                              59.7       4

01/16/21 19:30:44 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:30:44   03053021 PIURA 60                          BARRA_B TENSION                  LIMITE INFERIOR 1 EXCEDIDO                    59.4       4

01/16/21 19:30:47 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:30:47   03053021 PIURA 60                          BARRA_B TENSION                  RETORNO A NORMAL                              59.8       4

01/16/21 19:30:48 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:30:48   03053021 PIURA 60                          BARRA_B TENSION                  LIMITE INFERIOR 1 EXCEDIDO                    59.2       4

01/16/21 19:30:50 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:30:50   03068037 INDUSTRIALES 220                  BARRA_A TENSION                  RETORNO A NORMAL                             228.9       4

01/16/21 19:30:52 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:30:52   03068037 INDUSTRIALES 220                  BARRA_A TENSION                  LIMITE SUPERIOR 1 EXCEDIDO                   229.1       4

01/16/21 19:31:09 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:31:09   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          RETORNO A NORMAL                              10.2       4

01/16/21 19:31:10 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:31:10   03042050 HUANCAVEL 10                      T9-261 PL3 TENSION V-TR          LIMITE SUPERIOR 1 EXCEDIDO                    10.3       4

01/16/21 19:31:14 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:31:14   03053021 PIURA 60                          BARRA_B TENSION                  RETORNO A NORMAL                              59.7       4

01/16/21 19:31:16 rep1sca01 osi_alarm_check[2750]: rep1sca01   OSI_SYSTEM      AUTO-ACK:RTN    01/16/21 19:31:16   03053021 PIURA 60                          BARRA_B TENSION                  LIMITE INFERIOR 1 EXCEDIDO                    59.4       4

01/16/21 19:31:24 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:31:24   03053021 PIURA 60                          BARRA_B TENSION                  RETORNO A NORMAL                              59.7       4

01/16/21 19:31:28 rep1sca01 scada_alarm[2783]: rep1sca01   OSI_SYSTEM      AUTO-ACK:CLASS  01/16/21 19:31:28   01057723 PLANICIE SSAA                     FLL COMUNIC CC. PLANICIE         RETORNO A NORMAL                          INACTIVO       6

